id,scrape,zipcode,radius,age,gender,result,url,created_at
10991,drugs,92411,25,52,f,0,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=52&iama=m&religion=&searchtype=&City=92411&drugs=2&MaxAge=52&seekinga=f&haschildren=&body=&interests=&drink=&miles=25,2009-01-22T23:55:38-05:00
10992,drugs,92411,25,53,f,0,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=m&MinAge=53&country=1&starsign=&religion=&seekinga=f&MaxAge=53&drugs=2&City=92411&searchtype=&haschildren=&interests=&body=&miles=25&drink=,2009-01-22T23:55:39-05:00
10993,drugs,92411,25,54,f,0,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=54&iama=m&religion=&searchtype=&City=92411&drugs=2&MaxAge=54&seekinga=f&haschildren=&body=&interests=&drink=&miles=25,2009-01-22T23:55:39-05:00
10994,drugs,92411,25,55,f,0,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=m&MinAge=55&country=1&starsign=&religion=&seekinga=f&MaxAge=55&drugs=2&City=92411&searchtype=&haschildren=&interests=&body=&miles=25&drink=,2009-01-22T23:55:40-05:00
10995,drugs,92411,25,56,f,0,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=56&iama=m&religion=&searchtype=&City=92411&drugs=2&MaxAge=56&seekinga=f&haschildren=&body=&interests=&drink=&miles=25,2009-01-22T23:55:40-05:00
10996,drugs,92411,25,57,f,0,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=m&MinAge=57&country=1&starsign=&religion=&seekinga=f&MaxAge=57&drugs=2&City=92411&searchtype=&haschildren=&interests=&body=&miles=25&drink=,2009-01-22T23:55:41-05:00
10997,drugs,92411,25,58,f,0,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=58&iama=m&religion=&searchtype=&City=92411&drugs=2&MaxAge=58&seekinga=f&haschildren=&body=&interests=&drink=&miles=25,2009-01-22T23:55:41-05:00
10998,drugs,92411,25,59,f,0,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=m&MinAge=59&country=1&starsign=&religion=&seekinga=f&MaxAge=59&drugs=2&City=92411&searchtype=&haschildren=&interests=&body=&miles=25&drink=,2009-01-22T23:55:42-05:00
10999,drugs,92411,25,60,f,0,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=60&iama=m&religion=&searchtype=&City=92411&drugs=2&MaxAge=60&seekinga=f&haschildren=&body=&interests=&drink=&miles=25,2009-01-22T23:55:42-05:00
11000,drugs,92411,25,61,f,0,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=m&MinAge=61&country=1&starsign=&religion=&seekinga=f&MaxAge=61&drugs=2&City=92411&searchtype=&haschildren=&interests=&body=&miles=25&drink=,2009-01-22T23:55:43-05:00
11001,drugs,92411,25,62,f,0,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=62&iama=m&religion=&searchtype=&City=92411&drugs=2&MaxAge=62&seekinga=f&haschildren=&body=&interests=&drink=&miles=25,2009-01-22T23:55:43-05:00
11002,drugs,92411,25,63,f,0,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=m&MinAge=63&country=1&starsign=&religion=&seekinga=f&MaxAge=63&drugs=2&City=92411&searchtype=&haschildren=&interests=&body=&miles=25&drink=,2009-01-22T23:55:44-05:00
11003,drugs,92411,25,64,f,0,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=64&iama=m&religion=&searchtype=&City=92411&drugs=2&MaxAge=64&seekinga=f&haschildren=&body=&interests=&drink=&miles=25,2009-01-22T23:55:44-05:00
11004,drugs,92411,25,65,f,0,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=m&MinAge=65&country=1&starsign=&religion=&seekinga=f&MaxAge=65&drugs=2&City=92411&searchtype=&haschildren=&interests=&body=&miles=25&drink=,2009-01-22T23:55:45-05:00
11005,drugs,92411,25,18,m,2,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=18&country=1&starsign=&religion=&seekinga=m&MaxAge=18&drugs=2&City=92411&searchtype=&haschildren=&interests=&body=&miles=25&drink=,2009-01-22T23:55:45-05:00
11006,drugs,92411,25,19,m,7,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=19&iama=f&religion=&searchtype=&City=92411&drugs=2&MaxAge=19&seekinga=m&haschildren=&body=&interests=&drink=&miles=25,2009-01-22T23:55:46-05:00
11007,drugs,92411,25,20,m,2,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=20&country=1&starsign=&religion=&seekinga=m&MaxAge=20&drugs=2&City=92411&searchtype=&haschildren=&interests=&body=&miles=25&drink=,2009-01-22T23:55:46-05:00
11008,drugs,92411,25,21,m,3,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=21&iama=f&religion=&searchtype=&City=92411&drugs=2&MaxAge=21&seekinga=m&haschildren=&body=&interests=&drink=&miles=25,2009-01-22T23:55:47-05:00
11009,drugs,92411,25,22,m,6,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=22&country=1&starsign=&religion=&seekinga=m&MaxAge=22&drugs=2&City=92411&searchtype=&haschildren=&interests=&body=&miles=25&drink=,2009-01-22T23:55:47-05:00
11010,drugs,92411,25,23,m,9,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=23&iama=f&religion=&searchtype=&City=92411&drugs=2&MaxAge=23&seekinga=m&haschildren=&body=&interests=&drink=&miles=25,2009-01-22T23:55:48-05:00
11011,drugs,92411,25,24,m,3,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=24&country=1&starsign=&religion=&seekinga=m&MaxAge=24&drugs=2&City=92411&searchtype=&haschildren=&interests=&body=&miles=25&drink=,2009-01-22T23:55:49-05:00
11012,drugs,92411,25,25,m,5,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=25&iama=f&religion=&searchtype=&City=92411&drugs=2&MaxAge=25&seekinga=m&haschildren=&body=&interests=&drink=&miles=25,2009-01-22T23:55:49-05:00
11013,drugs,92411,25,26,m,2,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=26&country=1&starsign=&religion=&seekinga=m&MaxAge=26&drugs=2&City=92411&searchtype=&haschildren=&interests=&body=&miles=25&drink=,2009-01-22T23:55:50-05:00
11014,drugs,92411,25,27,m,4,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=27&iama=f&religion=&searchtype=&City=92411&drugs=2&MaxAge=27&seekinga=m&haschildren=&body=&interests=&drink=&miles=25,2009-01-22T23:55:50-05:00
11015,drugs,92411,25,28,m,2,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=28&country=1&starsign=&religion=&seekinga=m&MaxAge=28&drugs=2&City=92411&searchtype=&haschildren=&interests=&body=&miles=25&drink=,2009-01-22T23:55:51-05:00
11016,drugs,92411,25,29,m,4,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=29&iama=f&religion=&searchtype=&City=92411&drugs=2&MaxAge=29&seekinga=m&haschildren=&body=&interests=&drink=&miles=25,2009-01-22T23:55:51-05:00
11017,drugs,92411,25,30,m,2,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=30&country=1&starsign=&religion=&seekinga=m&MaxAge=30&drugs=2&City=92411&searchtype=&haschildren=&interests=&body=&miles=25&drink=,2009-01-22T23:55:52-05:00
11018,drugs,92411,25,31,m,1,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=31&iama=f&religion=&searchtype=&City=92411&drugs=2&MaxAge=31&seekinga=m&haschildren=&body=&interests=&drink=&miles=25,2009-01-22T23:55:52-05:00
11019,drugs,92411,25,32,m,0,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=32&country=1&starsign=&religion=&seekinga=m&MaxAge=32&drugs=2&City=92411&searchtype=&haschildren=&interests=&body=&miles=25&drink=,2009-01-22T23:55:53-05:00
11020,drugs,92411,25,33,m,3,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=33&iama=f&religion=&searchtype=&City=92411&drugs=2&MaxAge=33&seekinga=m&haschildren=&body=&interests=&drink=&miles=25,2009-01-22T23:55:53-05:00
11021,drugs,92411,25,34,m,2,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=34&country=1&starsign=&religion=&seekinga=m&MaxAge=34&drugs=2&City=92411&searchtype=&haschildren=&interests=&body=&miles=25&drink=,2009-01-22T23:55:54-05:00
11022,drugs,92411,25,35,m,0,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=35&iama=f&religion=&searchtype=&City=92411&drugs=2&MaxAge=35&seekinga=m&haschildren=&body=&interests=&drink=&miles=25,2009-01-22T23:55:54-05:00
11023,drugs,92411,25,36,m,1,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=36&country=1&starsign=&religion=&seekinga=m&MaxAge=36&drugs=2&City=92411&searchtype=&haschildren=&interests=&body=&miles=25&drink=,2009-01-22T23:55:55-05:00
11024,drugs,92411,25,37,m,1,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=37&iama=f&religion=&searchtype=&City=92411&drugs=2&MaxAge=37&seekinga=m&haschildren=&body=&interests=&drink=&miles=25,2009-01-22T23:55:55-05:00
11025,drugs,92411,25,38,m,2,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=38&country=1&starsign=&religion=&seekinga=m&MaxAge=38&drugs=2&City=92411&searchtype=&haschildren=&interests=&body=&miles=25&drink=,2009-01-22T23:55:56-05:00
11026,drugs,92411,25,39,m,1,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=39&iama=f&religion=&searchtype=&City=92411&drugs=2&MaxAge=39&seekinga=m&haschildren=&body=&interests=&drink=&miles=25,2009-01-22T23:55:56-05:00
11027,drugs,92411,25,40,m,2,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=40&country=1&starsign=&religion=&seekinga=m&MaxAge=40&drugs=2&City=92411&searchtype=&haschildren=&interests=&body=&miles=25&drink=,2009-01-22T23:55:57-05:00
11028,drugs,92411,25,41,m,0,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=41&iama=f&religion=&searchtype=&City=92411&drugs=2&MaxAge=41&seekinga=m&haschildren=&body=&interests=&drink=&miles=25,2009-01-22T23:55:57-05:00
11029,drugs,92411,25,42,m,1,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=42&country=1&starsign=&religion=&seekinga=m&MaxAge=42&drugs=2&City=92411&searchtype=&haschildren=&interests=&body=&miles=25&drink=,2009-01-22T23:55:58-05:00
11030,drugs,92411,25,43,m,0,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=43&iama=f&religion=&searchtype=&City=92411&drugs=2&MaxAge=43&seekinga=m&haschildren=&body=&interests=&drink=&miles=25,2009-01-22T23:55:58-05:00
11031,drugs,92411,25,44,m,0,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=44&country=1&starsign=&religion=&seekinga=m&MaxAge=44&drugs=2&City=92411&searchtype=&haschildren=&interests=&body=&miles=25&drink=,2009-01-22T23:55:59-05:00
11032,drugs,92411,25,45,m,2,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=45&iama=f&religion=&searchtype=&City=92411&drugs=2&MaxAge=45&seekinga=m&haschildren=&body=&interests=&drink=&miles=25,2009-01-22T23:56:00-05:00
11033,drugs,92411,25,46,m,0,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=46&country=1&starsign=&religion=&seekinga=m&MaxAge=46&drugs=2&City=92411&searchtype=&haschildren=&interests=&body=&miles=25&drink=,2009-01-22T23:56:00-05:00
11034,drugs,92411,25,47,m,0,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=47&iama=f&religion=&searchtype=&City=92411&drugs=2&MaxAge=47&seekinga=m&haschildren=&body=&interests=&drink=&miles=25,2009-01-22T23:56:01-05:00
11035,drugs,92411,25,48,m,1,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=48&country=1&starsign=&religion=&seekinga=m&MaxAge=48&drugs=2&City=92411&searchtype=&haschildren=&interests=&body=&miles=25&drink=,2009-01-22T23:56:01-05:00
11036,drugs,92411,25,49,m,0,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=49&iama=f&religion=&searchtype=&City=92411&drugs=2&MaxAge=49&seekinga=m&haschildren=&body=&interests=&drink=&miles=25,2009-01-22T23:56:02-05:00
11037,drugs,92411,25,50,m,0,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=50&country=1&starsign=&religion=&seekinga=m&MaxAge=50&drugs=2&City=92411&searchtype=&haschildren=&interests=&body=&miles=25&drink=,2009-01-22T23:56:02-05:00
11038,drugs,92411,25,51,m,1,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=51&iama=f&religion=&searchtype=&City=92411&drugs=2&MaxAge=51&seekinga=m&haschildren=&body=&interests=&drink=&miles=25,2009-01-22T23:56:03-05:00
11039,drugs,92411,25,52,m,1,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=52&country=1&starsign=&religion=&seekinga=m&MaxAge=52&drugs=2&City=92411&searchtype=&haschildren=&interests=&body=&miles=25&drink=,2009-01-22T23:56:03-05:00
11040,drugs,92411,25,53,m,1,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=53&iama=f&religion=&searchtype=&City=92411&drugs=2&MaxAge=53&seekinga=m&haschildren=&body=&interests=&drink=&miles=25,2009-01-22T23:56:04-05:00
11041,drugs,92411,25,54,m,0,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=54&country=1&starsign=&religion=&seekinga=m&MaxAge=54&drugs=2&City=92411&searchtype=&haschildren=&interests=&body=&miles=25&drink=,2009-01-22T23:56:04-05:00
11042,drugs,92411,25,55,m,0,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=55&iama=f&religion=&searchtype=&City=92411&drugs=2&MaxAge=55&seekinga=m&haschildren=&body=&interests=&drink=&miles=25,2009-01-22T23:56:05-05:00
11043,drugs,92411,25,56,m,1,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=56&country=1&starsign=&religion=&seekinga=m&MaxAge=56&drugs=2&City=92411&searchtype=&haschildren=&interests=&body=&miles=25&drink=,2009-01-22T23:56:05-05:00
11044,drugs,92411,25,57,m,1,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=57&iama=f&religion=&searchtype=&City=92411&drugs=2&MaxAge=57&seekinga=m&haschildren=&body=&interests=&drink=&miles=25,2009-01-22T23:56:06-05:00
11045,drugs,92411,25,58,m,0,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=58&country=1&starsign=&religion=&seekinga=m&MaxAge=58&drugs=2&City=92411&searchtype=&haschildren=&interests=&body=&miles=25&drink=,2009-01-22T23:56:06-05:00
11046,drugs,92411,25,59,m,0,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=59&iama=f&religion=&searchtype=&City=92411&drugs=2&MaxAge=59&seekinga=m&haschildren=&body=&interests=&drink=&miles=25,2009-01-22T23:56:07-05:00
11047,drugs,92411,25,60,m,0,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=60&country=1&starsign=&religion=&seekinga=m&MaxAge=60&drugs=2&City=92411&searchtype=&haschildren=&interests=&body=&miles=25&drink=,2009-01-22T23:56:07-05:00
11048,drugs,92411,25,61,m,0,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=61&iama=f&religion=&searchtype=&City=92411&drugs=2&MaxAge=61&seekinga=m&haschildren=&body=&interests=&drink=&miles=25,2009-01-22T23:56:08-05:00
11049,drugs,92411,25,62,m,0,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=62&country=1&starsign=&religion=&seekinga=m&MaxAge=62&drugs=2&City=92411&searchtype=&haschildren=&interests=&body=&miles=25&drink=,2009-01-22T23:56:08-05:00
11050,drugs,92411,25,63,m,0,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=63&iama=f&religion=&searchtype=&City=92411&drugs=2&MaxAge=63&seekinga=m&haschildren=&body=&interests=&drink=&miles=25,2009-01-22T23:56:09-05:00
11051,drugs,92411,25,64,m,0,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=64&country=1&starsign=&religion=&seekinga=m&MaxAge=64&drugs=2&City=92411&searchtype=&haschildren=&interests=&body=&miles=25&drink=,2009-01-22T23:56:09-05:00
11052,drugs,92411,25,65,m,0,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=65&iama=f&religion=&searchtype=&City=92411&drugs=2&MaxAge=65&seekinga=m&haschildren=&body=&interests=&drink=&miles=25,2009-01-22T23:56:10-05:00
11053,drugs,77004,10,18,f,0,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=m&MinAge=18&country=1&starsign=&religion=&seekinga=f&MaxAge=18&drugs=2&City=77004&searchtype=&haschildren=&interests=&body=&miles=10&drink=,2009-01-22T23:56:10-05:00
11054,drugs,77004,10,19,f,0,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=19&iama=m&religion=&searchtype=&City=77004&drugs=2&MaxAge=19&seekinga=f&haschildren=&body=&interests=&drink=&miles=10,2009-01-22T23:56:11-05:00
11055,drugs,77004,10,20,f,0,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=m&MinAge=20&country=1&starsign=&religion=&seekinga=f&MaxAge=20&drugs=2&City=77004&searchtype=&haschildren=&interests=&body=&miles=10&drink=,2009-01-22T23:56:11-05:00
11056,drugs,77004,10,21,f,1,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=21&iama=m&religion=&searchtype=&City=77004&drugs=2&MaxAge=21&seekinga=f&haschildren=&body=&interests=&drink=&miles=10,2009-01-22T23:56:12-05:00
11057,drugs,77004,10,22,f,0,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=m&MinAge=22&country=1&starsign=&religion=&seekinga=f&MaxAge=22&drugs=2&City=77004&searchtype=&haschildren=&interests=&body=&miles=10&drink=,2009-01-22T23:56:12-05:00
11058,drugs,77004,10,23,f,0,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=23&iama=m&religion=&searchtype=&City=77004&drugs=2&MaxAge=23&seekinga=f&haschildren=&body=&interests=&drink=&miles=10,2009-01-22T23:56:13-05:00
11059,drugs,77004,10,24,f,1,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=m&MinAge=24&country=1&starsign=&religion=&seekinga=f&MaxAge=24&drugs=2&City=77004&searchtype=&haschildren=&interests=&body=&miles=10&drink=,2009-01-22T23:56:13-05:00
11060,drugs,77004,10,25,f,1,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=25&iama=m&religion=&searchtype=&City=77004&drugs=2&MaxAge=25&seekinga=f&haschildren=&body=&interests=&drink=&miles=10,2009-01-22T23:56:14-05:00
